FIELD_1,FIELD_2,FIELD_3,FIELD_4,TAR_WI.TIF,SLOPE,CURVATURE,PLANCURVAT,PROFILECUR,TAR_CATCHA,ASPECT
2,1080,1020,47.90000000,8.08792591,0.08281635,0.00240021,0.00041718,0.00198302,103.14460754,3.15364289
2,1080,1010,51.80000000,7.17027521,0.10568002,0.00319977,0.00077199,0.00242777,148.94645691,3.10387373
2,1080,1000,50.10000000,7.19454622,0.12859999,0.00239960,0.00032422,0.00207538,195.95951843,3.07194090
2,1080,990,51.60000000,7.28214693,0.14572802,0.00280029,0.00106208,0.00173821,239.41171265,3.03921103
2,1080,980,51.10000000,7.39211798,0.15722543,0.00120026,0.00068252,0.00051774,286.44729614,3.00237107
2,1080,970,50.50000000,7.53273058,0.16025826,-0.00040070,0.00043183,-0.00083252,335.54019165,2.99882317
2,1080,960,54.80000000,7.72237015,0.15274312,-0.00160065,-0.00027844,-0.00132220,388.11007690,3.03093696
2,1080,950,47.40000000,7.92094707,0.14252961,-0.00039917,0.00008085,-0.00048002,444.45156860,3.05787086
2,1080,940,50.70000000,8.58967781,0.13044176,-0.00240021,-0.00033005,-0.00207015,505.18737793,3.08820844
2,1080,930,52.20000000,10.22286987,0.10172572,-0.00479980,-0.00092226,-0.00387755,584.66961670,3.18078923
2,1100,980,47.10000000,7.56268978,0.16362087,-0.00200043,-0.00126354,-0.00073688,352.43081665,3.02625632
2,1100,990,50.00000000,7.37740231,0.15925112,0.00079987,-0.00090350,0.00170337,285.60491943,3.05431533
2,1100,1000,53.00000000,7.23753357,0.14127825,0.00160065,-0.00085683,0.00245747,222.61425781,3.08531308
2,1100,1010,48.70000000,7.11797285,0.11747285,0.00079956,-0.00081982,0.00161938,162.40213013,3.12464142
2,1100,1020,46.20000000,8.21885395,0.09578991,0.00239960,0.00002881,0.00237079,106.66320038,3.18323588
2,1060,830,47.60000000,7.65204191,0.08618558,0.00280029,0.00135571,0.00144458,218.93782043,4.99386787
2,1060,840,48.00000000,7.58796692,0.09630361,0.00400024,0.00190963,0.00209062,225.56338501,5.18529749
2,1060,850,52.00000000,7.51751328,0.11613683,0.00479980,0.00209619,0.00270361,235.46934509,5.38847303
2,1060,860,46.50000000,8.36643887,0.12868750,0.00200012,0.00149342,0.00050670,277.81732178,5.49231720
2,1080,920,55.20000000,11.62063885,0.06410725,-0.00360077,-0.00129715,-0.00230362,826.81072998,3.45842361
2,1080,910,60.30000000,12.54825687,0.04277560,-0.00240021,-0.00247950,0.00007929,12450.49902344,4.05953312
2,1080,900,63.50000000,12.57920837,0.04301994,-0.00359985,-0.00309164,-0.00050822,14609.49707031,4.75885916
2,1080,890,49.20000000,11.63573551,0.06731477,-0.00439972,-0.00143812,-0.00296160,712.59246826,5.27570629
2,1080,880,49.30000000,10.23380852,0.10428193,-0.00319977,-0.00023290,-0.00296687,425.32366943,5.48427677
2,1080,870,51.40000000,8.71939659,0.12335835,-0.00119995,-0.00052577,-0.00067418,373.05709839,5.56056213
2,1080,860,46.80000000,7.73070145,0.11697969,0.00079956,-0.00017478,0.00097434,304.89129639,5.54594374
2,1080,850,45.90000000,7.64826679,0.09957429,0.00199921,0.00107840,0.00092081,246.53410339,5.43404102
2,1080,840,51.10000000,7.70394516,0.08623789,0.00159943,0.00140603,0.00019340,230.71861267,5.23297024
2,1080,830,48.90000000,7.66984892,0.08047900,0.00119995,0.00153655,-0.00033660,210.51843262,5.01453304
2,1100,830,53.10000000,7.58486032,0.07895592,0.00239960,0.00132425,0.00107535,190.33982849,4.99416161
2,1100,840,47.40000000,7.60091543,0.08835808,0.00320007,0.00187332,0.00132675,212.41860962,5.20632935
2,1100,850,50.70000000,7.61008930,0.10225797,0.00240051,0.00110638,0.00129413,242.79292297,5.37343740
2,1100,860,50.90000000,7.65652943,0.11480536,0.00280060,0.00103782,0.00176278,281.29040527,5.46712446
2,1100,870,53.70000000,7.77419233,0.12595126,0.00200043,0.00096672,0.00103371,318.98117065,5.52571011
2,1100,880,50.90000000,8.84551525,0.12772632,-0.00040009,0.00088504,-0.00128513,354.60708618,5.58047152
2,1100,890,47.90000000,10.50674534,0.10016231,-0.00400024,-0.00003784,-0.00396240,392.72286987,5.54001379
2,1100,900,47.60000000,11.92929459,0.05791760,-0.00480011,-0.00172053,-0.00307958,1305.41271973,5.27647114
2,1100,910,59.60000000,12.72023869,0.03549546,-0.00360016,-0.00348651,-0.00011365,20729.72070313,4.54261684
2,1100,920,61.60000000,12.33123970,0.04277620,-0.00479980,-0.00294572,-0.00185408,4605.07470703,3.79443765
2,1100,930,56.40000000,11.09241772,0.07517055,-0.00560028,-0.00141330,-0.00418698,780.99774170,3.32857156
2,1100,940,51.50000000,9.41550350,0.11351424,-0.00360016,-0.00041785,-0.00318231,582.59466553,3.15036631
2,1100,950,52.80000000,8.19196510,0.12946050,-0.00120026,-0.00031534,-0.00088492,524.55279541,3.08779883
2,1100,960,48.30000000,8.02428341,0.13685219,-0.00200012,-0.00066273,-0.00133739,475.06085205,3.03975654
2,1100,970,52.70000000,7.81224346,0.15103196,-0.00319977,-0.00113808,-0.00206169,420.25494385,3.01642132
2,1120,1020,45.80000000,8.21347904,0.09875821,0.00279999,0.00001263,0.00278736,111.09129333,3.18196797
2,1120,1010,50.80000000,7.03948450,0.12534361,0.00200043,-0.00039326,0.00239369,162.46640015,3.14952469
2,1120,1000,51.00000000,7.14554453,0.14988095,0.00200073,-0.00000729,0.00200802,214.25717163,3.12835073
2,1120,990,47.70000000,7.30070162,0.16551940,-0.00039948,-0.00078960,0.00039013,274.11029053,3.11764455
2,1120,980,51.30000000,7.53069973,0.16157873,-0.00200043,-0.00080017,-0.00120026,337.40136719,3.14159274
2,1120,970,53.90000000,7.83709621,0.14603803,-0.00320007,-0.00122127,-0.00197881,417.82635498,3.17559528
2,1120,960,50.20000000,8.11715603,0.13137521,-0.00159973,-0.00079986,-0.00079987,502.51034546,3.18701982
2,1120,950,53.80000000,8.74292088,0.11673974,-0.00199982,-0.00086978,-0.00113003,602.20483398,3.20985770
2,1120,940,56.70000000,10.23671532,0.09036221,-0.00400085,-0.00091844,-0.00308242,736.10308838,3.33032846
2,1120,930,56.40000000,11.60516262,0.05773719,-0.00440033,-0.00234802,-0.00205231,1291.97448730,3.66717792
2,1120,920,61.70000000,12.37581348,0.04212962,-0.00279968,-0.00274381,-0.00005587,15783.34375000,4.32306385
2,1120,910,48.20000000,12.09822273,0.04929505,-0.00400024,-0.00272503,-0.00127521,5415.88037109,5.02132654
2,1120,900,47.20000000,10.89240456,0.08537807,-0.00600006,-0.00157285,-0.00442721,469.62060547,5.52256823
2,1120,890,48.90000000,9.26897621,0.12501542,-0.00279999,0.00002012,-0.00282011,365.75061035,5.67311335
2,1120,880,52.00000000,7.82425499,0.13403931,0.00079987,0.00045632,0.00034354,325.36117554,5.66638422
2,1120,870,50.40000000,7.67457342,0.11789471,0.00200012,0.00080839,0.00119173,293.18362427,5.57547760
2,1120,860,47.70000000,7.65368652,0.10430977,0.00239990,0.00102189,0.00137801,258.00183105,5.47076082
2,1120,850,48.70000000,7.64503670,0.09114742,0.00240021,0.00113239,0.00126782,227.89854431,5.35807896
2,1120,840,55.70000000,7.66990376,0.07810352,0.00199951,0.00135975,0.00063976,205.39169312,5.17603207
2,1120,830,49.90000000,7.62354326,0.06974380,0.00079926,0.00138465,-0.00058539,180.09387207,4.94348478
2,1140,830,48.40000000,7.53227472,0.07244001,0.00240021,0.00197222,0.00042799,168.31558228,4.92058706
2,1140,840,46.20000000,7.62439871,0.07721523,0.00240021,0.00191473,0.00048548,194.41940308,5.18182707
2,1140,850,50.30000000,7.66060257,0.08678731,0.00239990,0.00140629,0.00099361,222.11151123,5.36738110
2,1140,860,47.80000000,7.67801666,0.09803609,0.00200073,0.00115678,0.00084395,250.61030579,5.53374529
2,1140,870,48.00000000,7.67499113,0.11217254,0.00200043,0.00108249,0.00091794,280.76281738,5.66809368
2,1140,880,47.10000000,7.65573025,0.12780300,0.00199982,0.00077368,0.00122613,309.06207275,5.77079344
2,1140,890,51.00000000,8.29987335,0.12771425,-0.00160004,0.00002554,-0.00162558,355.40811157,5.78818750
2,1140,900,49.50000000,9.95605564,0.09929656,-0.00359985,-0.00048903,-0.00311083,426.13693237,5.66176605
2,1140,910,49.80000000,11.42073917,0.06177605,-0.00320007,-0.00147964,-0.00172043,1022.29650879,5.31383991
2,1140,920,59.70000000,12.26716042,0.04102534,-0.00199982,-0.00229590,0.00029609,12618.83496094,4.76114178
2,1140,930,60.10000000,12.07819748,0.04390373,-0.00479950,-0.00345013,-0.00134937,5857.50292969,3.99141884
2,1140,940,50.20000000,10.76972008,0.07733776,-0.00599976,-0.00161128,-0.00438847,776.46813965,3.48374963
2,1140,950,49.40000000,9.03431702,0.11249140,-0.00320007,-0.00059257,-0.00260750,598.79730225,3.32857227
2,1140,960,49.60000000,8.14040852,0.12854730,-0.00079956,-0.00009797,-0.00070159,504.41760254,3.28130102
2,1140,970,48.70000000,7.91794777,0.13988107,-0.00199951,-0.00045576,-0.00154375,435.66094971,3.24832439
2,1140,980,51.80000000,7.66895723,0.15439270,-0.00280029,-0.00080988,-0.00199041,371.56060791,3.23167014
2,1140,990,48.20000000,7.42457438,0.16428007,-0.00200012,-0.00153122,-0.00046890,308.10900879,3.23825765
2,1140,1000,47.10000000,7.23758554,0.15490855,0.00079956,-0.00112875,0.00192831,242.11132813,3.26356196
2,1140,1010,49.80000000,7.08621979,0.12952070,0.00199951,-0.00081381,0.00281332,176.96575928,3.28023243
2,1140,1020,46.00000000,8.08876419,0.10161469,0.00279999,-0.00002883,0.00282882,114.56999969,3.27932787
2,1160,1020,54.30000000,8.25289249,0.09269545,0.00159973,-0.00045990,0.00205963,121.49079895,3.34742212
2,1160,1010,47.90000000,7.15935278,0.12043116,0.00279968,-0.00001473,0.00281441,175.32499695,3.32440305
2,1160,1000,47.60000000,7.18464279,0.15316996,0.00359955,0.00034766,0.00325188,227.26475525,3.31739378
2,1160,990,48.80000000,7.31782341,0.16998595,0.00039978,-0.00009101,0.00049079,285.81088257,3.31727886
2,1160,980,53.60000000,7.60625219,0.15983300,-0.00319977,-0.00090183,-0.00229794,360.25662231,3.34142089
2,1160,970,52.80000000,7.90760326,0.14221190,-0.00240021,-0.00071236,-0.00168784,437.67422485,3.35268784
2,1160,960,48.10000000,8.17763329,0.12570573,-0.00160004,-0.00044221,-0.00115783,513.21661377,3.37313795
2,1160,950,51.70000000,9.17051125,0.10620618,-0.00360016,-0.00091509,-0.00268506,603.86694336,3.43664670
2,1160,940,49.60000000,10.83308887,0.07416664,-0.00440002,-0.00137189,-0.00302813,770.68103027,3.64738870
2,1160,930,54.40000000,12.08589172,0.04426580,-0.00399963,-0.00296404,-0.00103559,8195.59277344,4.21843338
2,1160,920,53.80000000,12.12294960,0.04269426,-0.00280029,-0.00225756,-0.00054273,7882.64599609,5.07116175
2,1160,910,49.60000000,10.98219967,0.06791008,-0.00320038,-0.00055735,-0.00264303,507.33068848,5.56021118
2,1160,900,48.80000000,9.35873318,0.10677907,-0.00440063,-0.00064353,-0.00375710,421.21520996,5.74436235
2,1160,890,48.70000000,7.87035608,0.13161331,-0.00240021,-0.00064133,-0.00175888,347.92147827,5.81277704
2,1160,880,51.10000000,7.53377581,0.13210915,0.00079987,0.00029357,0.00050630,281.80899048,5.78924513
2,1160,870,42.60000000,7.44996452,0.12034538,0.00240082,0.00113116,0.00126966,238.49780273,5.68600845
2,1160,860,45.60000000,7.44014025,0.10503069,0.00280029,0.00160559,0.00119470,209.63812256,5.53133345
2,1160,850,45.40000000,7.53201389,0.09055398,0.00199951,0.00131387,0.00068564,202.42221069,5.34928083
2,1160,840,46.50000000,7.60230923,0.07943770,0.00119965,0.00102943,0.00017022,194.66416931,5.18165588
2,1180,880,48.20000000,7.53528404,0.12941502,0.00200012,0.00071368,0.00128644,277.07577515,5.81266880
2,1180,890,47.20000000,7.65942669,0.13732521,0.00160065,0.00087175,0.00072889,330.86038208,5.80982971
2,1180,900,48.20000000,8.66212273,0.12389322,-0.00159973,0.00043877,-0.00203851,391.30200195,5.76205111
2,1180,910,47.90000000,10.36383247,0.08878836,-0.00519959,-0.00139918,-0.00380040,501.71655273,5.61721134
2,1180,920,52.90000000,11.60564709,0.05407665,-0.00560059,-0.00336099,-0.00223959,4519.47802734,5.15125561
2,1180,930,50.70000000,11.85339069,0.04550982,-0.00400024,-0.00362617,-0.00037408,9688.14648438,4.37674761
2,1180,940,50.30000000,10.85393047,0.06757231,-0.00399933,-0.00172546,-0.00227387,1002.23681641,3.73779035
2,1180,950,49.90000000,9.24366093,0.10368954,-0.00440002,-0.00080730,-0.00359272,636.01837158,3.48461413
2,1180,960,48.80000000,8.13877010,0.13313673,-0.00200073,0.00006231,-0.00206304,519.65997314,3.41373324
2,1180,970,49.00000000,7.87770081,0.15023957,-0.00079956,-0.00000458,-0.00079498,446.53363037,3.40900469
2,1180,980,47.20000000,7.66991043,0.15659963,-0.00079987,0.00011097,-0.00091084,376.78845215,3.39118409
2,1180,990,48.90000000,7.45444059,0.15792194,-0.00000031,-0.00023653,0.00023622,306.10836792,3.34391451
2,1180,1000,52.60000000,7.30080128,0.14451228,0.00160065,-0.00046298,0.00206363,242.07014465,3.32820988
2,1180,1010,53.90000000,7.30345345,0.11714733,0.00239960,-0.00033899,0.00273859,181.90208435,3.35565305
2,1180,1020,47.70000000,8.47310448,0.08783000,0.00159943,-0.00038795,0.00198738,123.26759338,3.40584850
2,1200,1020,46.50000000,8.73571396,0.07968043,0.00320068,-0.00003539,0.00323608,136.06690979,3.52674580
2,1200,1010,49.80000000,7.49788809,0.11585753,0.00239960,-0.00080583,0.00320543,212.89685059,3.47421670
2,1200,1000,50.50000000,7.51106977,0.14232478,0.00039948,-0.00145919,0.00185866,294.61236572,3.43906355
2,1200,990,53.30000000,7.66253567,0.15506531,-0.00160034,-0.00152758,-0.00007276,370.65631104,3.42692351
2,1200,980,50.00000000,7.83217525,0.15291652,-0.00200043,-0.00111552,-0.00088491,433.60427856,3.42434955
2,1200,970,54.10000000,7.98438692,0.14916702,-0.00200043,-0.00116750,-0.00083293,493.56927490,3.43177438
2,1200,960,50.50000000,8.19720078,0.13671049,-0.00279999,-0.00079953,-0.00200045,564.21032715,3.47483945
2,1200,950,48.20000000,9.14239693,0.10382710,-0.00479950,-0.00153560,-0.00326389,693.84033203,3.60953307
2,1200,940,52.80000000,10.62490368,0.06865918,-0.00440033,-0.00291189,-0.00148844,1577.43164063,3.99903107
2,1200,930,50.90000000,11.41828823,0.05439818,-0.00360046,-0.00356615,-0.00003431,7505.58398438,4.58347893
2,1220,980,49.20000000,7.61370087,0.16084805,-0.00120026,-0.00000762,-0.00119263,365.07278442,3.48088598
2,1220,990,55.30000000,7.44609547,0.16025871,0.00120026,0.00044635,0.00075390,307.69506836,3.48877454
2,1220,1000,46.30000000,7.42351484,0.13856952,0.00400055,0.00058134,0.00341921,263.46539307,3.53141856
2,1220,1010,47.10000000,7.68103313,0.10118668,0.00440033,0.00051517,0.00388516,219.41825867,3.62285995
2,1220,1020,48.10000000,8.85780907,0.06895563,0.00079987,-0.00092526,0.00172512,167.02336121,3.74164248
2,1240,1020,45.20000000,8.94628048,0.06638554,0.00239990,0.00074929,0.00165061,168.51834106,3.90572906
2,1240,1010,44.90000000,7.76339722,0.09856365,0.00319916,0.00050326,0.00269590,208.11111450,3.63690376
2,1240,1000,48.00000000,7.42268467,0.13310733,0.00359985,0.00032876,0.00327109,253.88748169,3.50822735
2,1240,990,49.20000000,7.52119303,0.15376036,0.00000000,-0.00099910,0.00099910,319.31826782,3.48374677
2,1240,980,53.00000000,7.72006226,0.15582509,-0.00160065,-0.00128057,-0.00032008,394.36819458,3.51973629
2,1240,970,48.70000000,7.92147064,0.14960869,-0.00120026,-0.00078568,-0.00041457,464.72406006,3.58743882
2,1240,960,50.20000000,8.15075016,0.13925369,-0.00279968,-0.00114167,-0.00165801,547.63281250,3.65631509
2,1240,950,56.50000000,8.60723972,0.11569187,-0.00440033,-0.00193743,-0.00246290,692.49475098,3.79886270
2,1240,940,49.00000000,9.68820381,0.08639261,-0.00520050,-0.00286632,-0.00233418,1333.63671875,4.08273983
2,1240,930,47.70000000,10.64541721,0.06552638,-0.00559937,-0.00423083,-0.00136854,3959.66381836,4.57479668
2,1240,920,59.30000000,10.31102467,0.07011983,-0.00520020,-0.00368828,-0.00151191,2296.25659180,5.20151424
2,1240,910,52.80000000,8.95161629,0.09688080,-0.00440002,-0.00181401,-0.00258602,545.86456299,5.57790804
2,1240,900,49.40000000,8.03375721,0.12235386,-0.00200043,-0.00063100,-0.00136943,433.89825439,5.73578882
2,1240,890,46.90000000,7.78650856,0.12944867,-0.00080017,-0.00073126,-0.00006891,356.29104614,5.79549265
2,1240,880,49.10000000,7.61252975,0.12148835,0.00079987,-0.00063844,0.00143830,282.95617676,5.81587648
2,1240,870,50.50000000,7.49051905,0.10386065,0.00280029,0.00042720,0.00237309,218.34306335,5.79379654
2,1240,860,42.70000000,7.43578863,0.08333504,0.00199982,0.00010714,0.00189268,171.47703552,5.72839022
2,1240,850,46.00000000,7.33993864,0.06316923,0.00199951,0.00040771,0.00159180,124.42826843,5.59856415
2,1240,840,44.20000000,7.71347332,0.04697632,0.00159973,0.00089231,0.00070743,83.26249695,5.37716150
2,1220,840,37.70000000,7.63914537,0.05118036,0.00320007,0.00167811,0.00152197,101.24166870,5.38712740
2,1220,850,35.50000000,7.37118483,0.07148745,0.00320038,0.00097061,0.00222977,141.74655151,5.65643978
2,1220,860,41.40000000,7.45512772,0.09473219,0.00319977,0.00068505,0.00251472,194.75309753,5.75359678
2,1220,870,45.60000000,7.52195168,0.11490368,0.00239990,0.00056150,0.00183840,246.05662537,5.79628420
2,1220,880,37.80000000,7.59186506,0.13030329,0.00200012,0.00054876,0.00145136,295.00433350,5.83318901
2,1220,890,45.50000000,7.75360727,0.13646694,-0.00040070,-0.00055931,0.00015861,361.48733521,5.83908081
2,1220,900,48.80000000,8.12336731,0.12292473,-0.00399994,-0.00136595,-0.00263399,453.21725464,5.77608871
2,1220,910,56.60000000,9.43677711,0.08978601,-0.00600037,-0.00244937,-0.00355100,602.61950684,5.56853199
2,1220,920,46.50000000,10.74938869,0.06119284,-0.00400024,-0.00266226,-0.00133798,2591.71777344,5.16873598
2,1220,930,54.00000000,11.17319775,0.05242063,-0.00279968,-0.00277660,-0.00002309,5731.84912109,4.57857752
2,1220,940,51.90000000,10.33826256,0.06877489,-0.00439972,-0.00233443,-0.00206529,1445.38244629,4.01951408
2,1220,950,50.10000000,8.91494751,0.10508646,-0.00440002,-0.00120096,-0.00319906,702.07409668,3.69013762
2,1220,960,47.10000000,8.17990685,0.13662474,-0.00280060,-0.00086709,-0.00193351,554.22351074,3.55317163
2,1220,970,49.10000000,7.85347414,0.15317304,-0.00159973,-0.00055859,-0.00104114,443.61859131,3.49202371
2,1200,920,55.40000000,11.06282806,0.05941083,-0.00319916,-0.00301805,-0.00018111,3416.24145508,5.18355131
2,1200,910,48.40000000,9.78932285,0.08662217,-0.00359985,-0.00130040,-0.00229946,586.92010498,5.66963339
2,1200,900,46.70000000,8.30722046,0.11685289,-0.00160034,0.00016429,-0.00176463,426.28854370,5.88052940
2,1200,890,48.20000000,7.81477451,0.12761900,0.00040070,0.00026443,0.00013626,361.87564087,5.89978266
2,1200,880,42.70000000,7.69672441,0.12294433,-0.00040009,-0.00030762,-0.00009247,311.07934570,5.86660337
2,1200,870,36.80000000,7.52885246,0.11752819,-0.00039948,-0.00046751,0.00006804,252.73298645,5.80817509
2,1200,860,35.40000000,7.34835434,0.10424399,0.00160034,0.00035291,0.00124743,190.01234436,5.72964907
2,1200,850,48.40000000,7.23539352,0.08261890,0.00439972,0.00227975,0.00211997,139.33418274,5.54049206
2,1200,840,48.40000000,7.32818556,0.06576857,0.00319916,0.00219714,0.00100202,121.70429230,5.23718739
2,1180,830,46.50000000,7.56735516,0.06444789,0.00199951,0.00150090,0.00049861,154.47276306,4.93105555
2,1180,840,44.10000000,7.49841785,0.07054365,0.00200012,0.00143471,0.00056541,159.26179504,5.18236685
2,1180,850,42.80000000,7.38588762,0.08269085,0.00359955,0.00211753,0.00148201,162.08045959,5.43802977
2,1180,860,42.70000000,7.35000944,0.10010340,0.00320038,0.00161659,0.00158379,183.79034424,5.66756392
2,1180,870,39.20000000,7.41300058,0.11670645,0.00199982,0.00089115,0.00110867,223.69889832,5.78519583
2,1260,840,45.40000000,8.14963627,0.03200497,0.00360016,0.00115137,0.00244879,51.51841736,5.38714123
2,1260,850,39.60000000,7.53779554,0.05135519,0.00160034,0.00011388,0.00148646,95.80711365,5.63578033
2,1260,860,43.30000000,7.39584160,0.07037474,0.00200012,0.00010521,0.00189491,143.85958862,5.73059654
2,1260,870,46.30000000,7.50255442,0.08945525,0.00280029,0.00023525,0.00256504,194.53106689,5.74467373
